,UserId,OfferId,OfferViewId,CountryCode,Category,Source,UtcDate,OfferTitle,User,Offer,Cat_clicks,Category_Name,Translate,Ancestor_ID,filha_1,filha_1_name,UserTotalClicks,ProductClicks
271308,da962a9a369b0249fef42b1ccced031c553cfe71f956703e3fbf0a3f3ddb2463,e277b91de792631c8e2afaf122f5de47,e277b91de792631c8e2afaf122f5de47-10769820419290_1465516792064_1385489,fr,100020213,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-10 14:06:57.0,Wiko Téléphone portable Wiko RIFF 2 Noir/Rose LS,556564,284031,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,13,187
271340,236e5755ba6ae4d199ed643879fb7cc519fa83cb00c247775e5fa23afe1343bd,9fbaf7829259866ab341b0a191e70770,9fbaf7829259866ab341b0a191e70770-10769820419290_1465515376239_1362085,fr,100020213,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-10 08:23:16.0,Beafon Bea de fon sl570 _ eu001bs sl570 Téléphone grosses touches Noir/argenté _ Parent,90340,200309,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,9,67
271617,b915abf534ed284c4af021360884603b94d2a2248372affeb81ee68f59f972f1,9a66e20dbeca6da6d9ee884e908bf97b,9a66e20dbeca6da6d9ee884e908bf97b-10769825331960_1465577548233_2003691,fr,100020213,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-10 18:52:31.0,Huawei P9 Lite (or),471627,193697,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,11,146
271818,7ecbb6890ffec6ab745606146c42027c9a222a23e95e9860d61af7caad1e3001,416cc3fb34683e0e24c4499c3c69d18d,416cc3fb34683e0e24c4499c3c69d18d-10769812127257_1465590274058_2732911,fr,100020213,eee20b447d04735c40276240146e6e44d0cbcb0f881de42970fc31f19101c01e,2016-06-10 22:24:49.0,Samsung Galaxy 5S NEO G903F silver Smartphone dbloqu 4G (Ecran: 5,323283,82082,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,10,182
271892,cfe9e84211a608eb7cebc861b913a1ccb2508345c72ed50d9dcada11db698080,57059b96f0c50b5060d05cf91fad6f6f,57059b96f0c50b5060d05cf91fad6f6f-1076982506259_1465529588520_1666180,fr,100020213,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-11 00:50:06.0,Archos Smartphone Archos 40 Helium 4G 8Gb,529452,109352,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,14,153
271935,e3973d2ab2c5230787ce954771a527fa5ec9187245814136e5f4dcb872e9bc4c,58462f906653169cc52d44dd0b928296,58462f906653169cc52d44dd0b928296-10769825114379_1465564725340_1211660,fr,100020213,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-10 15:18:47.0,SAMSUNG Téléphone Mobile Débloqué Samsung Galaxy S6 5.1&quot; 32 Go Noir,579469,110956,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,8,71
272055,336285300b095327b6fc164d63d9fe94eb847a86586de5fcf27845a727eda1c9,416cc3fb34683e0e24c4499c3c69d18d,416cc3fb34683e0e24c4499c3c69d18d-10769812127257_1465560293294_964514,fr,100020213,eee20b447d04735c40276240146e6e44d0cbcb0f881de42970fc31f19101c01e,2016-06-10 14:05:13.0,Samsung Galaxy 5S NEO G903F silver Smartphone dbloqu 4G (Ecran: 5,130993,82082,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,9,182
272101,b915abf534ed284c4af021360884603b94d2a2248372affeb81ee68f59f972f1,5b3a2279c9567216b13bccfde5f33498,5b3a2279c9567216b13bccfde5f33498-10769820422695_1465578773656_2066383,fr,100020213,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-10 19:13:01.0,Samsung Galaxy J7 2016 (or),471627,114686,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,11,127
272163,9369df7bbdc7a5afd3a16468d9f16f367956e680f6a458440b7ae136ead7580e,416cc3fb34683e0e24c4499c3c69d18d,416cc3fb34683e0e24c4499c3c69d18d-1076981395135_1465576227582_1897222,fr,100020213,eee20b447d04735c40276240146e6e44d0cbcb0f881de42970fc31f19101c01e,2016-06-10 18:31:46.0,Samsung Galaxy 5S NEO G903F silver Smartphone dbloqu 4G (Ecran: 5,375932,82082,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,8,182
272164,a38b320245763ffc7bd6498492e493cd534d14cc7e9ca144e615fcb53b10a3a5,57059b96f0c50b5060d05cf91fad6f6f,57059b96f0c50b5060d05cf91fad6f6f-10769820419290_1465516792064_1385489,fr,100020213,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-10 20:46:35.0,Archos Smartphone Archos 40 Helium 4G 8Gb,416733,109352,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,14,153
272179,4127723df2309958287109b77bedf84cf0c3467b72a2a5af196768dc094b3c7b,141c324a0d82c5b09a4cf80fcb41a073,141c324a0d82c5b09a4cf80fcb41a073-1076982502402_1465554906599_716512,fr,100020213,20a2fd78243a2fa1502d40255117d7b93a38dbe2e4c79f8a77535c3db9600a12,2016-06-10 13:00:56.0,SAMSUNG Téléphone Mobile Débloqué Samsung S7 Or,166059,25490,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,11,44
272653,f8e423e96b0285e359d2a00ec7b0683323ceaeb88d3347c1c96dfd4c1fda9433,57059b96f0c50b5060d05cf91fad6f6f,57059b96f0c50b5060d05cf91fad6f6f-10769820419290_1465516792064_1385489,fr,100020213,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-10 08:43:04.0,Archos Smartphone Archos 40 Helium 4G 8Gb,633873,109352,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,12,153
272709,cb1367a9e9c7d83ad91e7fba8537a5203d2304c4585c3870d33a163d2832738a,9a66e20dbeca6da6d9ee884e908bf97b,9a66e20dbeca6da6d9ee884e908bf97b-10769820422695_1465545210478_367863,fr,100020213,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-10 09:53:32.0,Huawei P9 Lite (or),517186,193697,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,8,146
272712,6a4d36106303a4b8e51460fcaf96584d03817c5fa4fdcb7a2b02bbb11bd00170,416cc3fb34683e0e24c4499c3c69d18d,416cc3fb34683e0e24c4499c3c69d18d-10769820422695_1465586953402_2536190,fr,100020213,eee20b447d04735c40276240146e6e44d0cbcb0f881de42970fc31f19101c01e,2016-06-10 21:29:53.0,Samsung Galaxy 5S NEO G903F silver Smartphone dbloqu 4G (Ecran: 5,270772,82082,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,11,182
272872,46f3eabf29572891a4c93910228cb8e9f43209c4a60f335a8d12bd5f0b4ad2c2,3507ebfa8aca81ac82de091447c12fe8,3507ebfa8aca81ac82de091447c12fe8-10769812122264_1465519103979_1429479,fr,100020213,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-10 14:22:38.0,Apple iPhone 4 - 16GB (Blanc,180789,66542,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,10,81
272896,4074fa73a7c2aaad986b1975fb7700312b71be90a7f708c8cad29b7dd9f31d20,3507ebfa8aca81ac82de091447c12fe8,3507ebfa8aca81ac82de091447c12fe8-1076982506259_1465515097418_1405482,fr,100020213,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-10 18:48:18.0,Apple iPhone 4 - 16GB (Blanc,164254,66542,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,14,81
272914,46f3eabf29572891a4c93910228cb8e9f43209c4a60f335a8d12bd5f0b4ad2c2,3507ebfa8aca81ac82de091447c12fe8,3507ebfa8aca81ac82de091447c12fe8-1076982506259_1465515097418_1405482,fr,100020213,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-10 15:56:23.0,Apple iPhone 4 - 16GB (Blanc,180789,66542,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,10,81
273140,c6c6e204de99cee08460e4aa6cd6fe705f65a260d9252469d4e244a969b627c7,416cc3fb34683e0e24c4499c3c69d18d,416cc3fb34683e0e24c4499c3c69d18d-1076981395135_1465596010510_2970321,fr,100020213,eee20b447d04735c40276240146e6e44d0cbcb0f881de42970fc31f19101c01e,2016-06-11 00:00:13.0,Samsung Galaxy 5S NEO G903F silver Smartphone dbloqu 4G (Ecran: 5,506108,82082,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,10,182
273412,a38b320245763ffc7bd6498492e493cd534d14cc7e9ca144e615fcb53b10a3a5,e277b91de792631c8e2afaf122f5de47,e277b91de792631c8e2afaf122f5de47-107698412251_1465584803810_1865426,fr,100020213,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-10 20:53:26.0,Wiko Téléphone portable Wiko RIFF 2 Noir/Rose LS,416733,284031,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,14,187
273682,f772c62261b3f995620b93609dc37527e1586872a03b9e66cdb1e6215f6a771f,416cc3fb34683e0e24c4499c3c69d18d,416cc3fb34683e0e24c4499c3c69d18d-1076130979343_1465550419645_132811,fr,100020213,eee20b447d04735c40276240146e6e44d0cbcb0f881de42970fc31f19101c01e,2016-06-10 11:20:46.0,Samsung Galaxy 5S NEO G903F silver Smartphone dbloqu 4G (Ecran: 5,630157,82082,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,8,182
273740,d59464e89b6eeb7a5cd56b63a605049290c82135bad94f096772ec14f40cd748,e277b91de792631c8e2afaf122f5de47,e277b91de792631c8e2afaf122f5de47-1076982502402_1465535999941_38787,fr,100020213,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-10 07:20:12.0,Wiko Téléphone portable Wiko RIFF 2 Noir/Rose LS,543920,284031,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,22,187
273766,c3045588d2964900b4a125c12ec9bf14b07b3d5aad79961f5b1558225760fbd5,3507ebfa8aca81ac82de091447c12fe8,3507ebfa8aca81ac82de091447c12fe8-10769812122264_1465519103979_1429479,fr,100020213,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-10 23:14:34.0,Apple iPhone 4 - 16GB (Blanc,496714,66542,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,82,81
273832,9a5168d67da26c8e7a775d68336117d9bf21d276306de57f11b54781e9434893,e277b91de792631c8e2afaf122f5de47,e277b91de792631c8e2afaf122f5de47-10769820419290_1465516792064_1385489,fr,100020213,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-11 00:45:30.0,Wiko Téléphone portable Wiko RIFF 2 Noir/Rose LS,393321,284031,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,9,187
273866,38e964f8dba00b3388e6ba76809992084ad7100b7642f854510c7e9325115f2b,31fe923219a5314994456414a3691b6d,31fe923219a5314994456414a3691b6d-10769825331960_1465546229990_423064,fr,100020213,8026769918b24a1eed02fa75d3720afcd02ddf4ccbb10d92d8ab9f6dd99a071b,2016-06-10 10:10:30.0,Apple Iphone 6+ Reconditionné 16 Go Argent Remade In France,144995,62811,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,9,52
274052,f8669cd81bb4da653931053b56ee4694266ce6cf714ce32ad96f56624ca152e2,57059b96f0c50b5060d05cf91fad6f6f,57059b96f0c50b5060d05cf91fad6f6f-1076982502402_1465570615321_1561214,fr,100020213,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-10 16:56:58.0,Archos Smartphone Archos 40 Helium 4G 8Gb,632608,109352,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,8,153
274258,7acb10a5bc7a122a20052b9d5f95cee6e77e66a42edab8e64356907cdb0bacac,416cc3fb34683e0e24c4499c3c69d18d,416cc3fb34683e0e24c4499c3c69d18d-10769825331960_1465554774189_693844,fr,100020213,eee20b447d04735c40276240146e6e44d0cbcb0f881de42970fc31f19101c01e,2016-06-10 12:32:59.0,Samsung Galaxy 5S NEO G903F silver Smartphone dbloqu 4G (Ecran: 5,312988,82082,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,22,182
274289,d59464e89b6eeb7a5cd56b63a605049290c82135bad94f096772ec14f40cd748,e277b91de792631c8e2afaf122f5de47,e277b91de792631c8e2afaf122f5de47-1076982517632_1465533212614_1763177,fr,100020213,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-10 06:33:40.0,Wiko Téléphone portable Wiko RIFF 2 Noir/Rose LS,543920,284031,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,22,187
274318,9a5168d67da26c8e7a775d68336117d9bf21d276306de57f11b54781e9434893,e277b91de792631c8e2afaf122f5de47,e277b91de792631c8e2afaf122f5de47-1076981395135_1465598848312_3064553,fr,100020213,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-11 00:47:29.0,Wiko Téléphone portable Wiko RIFF 2 Noir/Rose LS,393321,284031,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,9,187
274950,60218654bda590117d54d6f024c7f2f0b92d921ca30024b4a1e83fe6508f0c32,8a7ac515910324e8b187904ef2d9eeb2,8a7ac515910324e8b187904ef2d9eeb2-10769820422695_1465605699037_3286896,fr,100020213,30db16fbab276b2ce2886466ce0e64efbd8119c76dcc1859524c7c932b32ec68,2016-06-11 03:01:45.0,Samsung Galaxy J3 2016 (noir),244867,173864,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,12,42
275000,ae05f67dbceb6866ba38e89221403f39a1c21ccb7d5cda84a303b1040bd4d293,bca0edbbcc3d03229317dbc604c1bc03,bca0edbbcc3d03229317dbc604c1bc03-10769825024814_1465639318602_1069803,fr,100020213,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-11 12:02:00.0,Apple iPhone SE (gris sidéral) - 16 Go,443416,236568,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,9,84
275061,60218654bda590117d54d6f024c7f2f0b92d921ca30024b4a1e83fe6508f0c32,8a7ac515910324e8b187904ef2d9eeb2,8a7ac515910324e8b187904ef2d9eeb2-10769820422695_1465605699037_3286896,fr,100020213,30db16fbab276b2ce2886466ce0e64efbd8119c76dcc1859524c7c932b32ec68,2016-06-11 02:45:05.0,Samsung Galaxy J3 2016 (noir),244867,173864,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,12,42
275140,a97a604ce87698c5d0c6b1fbfe9407dbb7ab945e29a7ccd799f426660f68a833,1deebee07c0daf683c83f8b35564a0ef,1deebee07c0daf683c83f8b35564a0ef-10769825024814_1465640154967_1124920,fr,100020213,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-11 12:15:56.0,Samsung Galaxy S7 Edge (or),431814,37715,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,9,51
275260,1d65047edbc8519f07439c80abc034200c8ed79f767c07a61ce0f6e3730bf5a6,bca0edbbcc3d03229317dbc604c1bc03,bca0edbbcc3d03229317dbc604c1bc03-10769813920139_1465633743207_665607,fr,100020213,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-11 10:29:04.0,Apple iPhone SE (gris sidéral) - 16 Go,74849,236568,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,9,84
275434,6b27c5aad820766641ddc9ede60bfbd7b6a7e391f32fbcef539d41b032cbb134,e277b91de792631c8e2afaf122f5de47,e277b91de792631c8e2afaf122f5de47-1076984128287_1465651568616_1404857,fr,100020213,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-11 15:26:09.0,Wiko Téléphone portable Wiko RIFF 2 Noir/Rose LS,272936,284031,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,8,187
275514,0cf101f9ea7c3e1686bf04e91a980b8e992df43b0021fb3c32a223bb9a1c022d,4020ed0a37cd1b1a358f59d2c3fbfe39,4020ed0a37cd1b1a358f59d2c3fbfe39-10769812127257_1465604117916_3244276,fr,100020213,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-11 03:46:10.0,Apple Smartphone Apple iPhone 6s Rose Gold 64,32985,80446,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,13,62
275534,60218654bda590117d54d6f024c7f2f0b92d921ca30024b4a1e83fe6508f0c32,759ca5f647e887b3ba03329101909c51,759ca5f647e887b3ba03329101909c51-107698412251_1465607269882_2577205,fr,100020213,30db16fbab276b2ce2886466ce0e64efbd8119c76dcc1859524c7c932b32ec68,2016-06-11 03:08:53.0,Samsung Smartphone Samsung Galaxy J3 Noir Ed.2016,244867,147496,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,12,42
275547,0e0a144fd4f1b91935a8cd81a9344c8b887f7fecd040045da1bb1b746b800bee,e277b91de792631c8e2afaf122f5de47,e277b91de792631c8e2afaf122f5de47-10769820422695_1465603663811_3223711,fr,100020213,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-11 19:18:56.0,Wiko Téléphone portable Wiko RIFF 2 Noir/Rose LS,35798,284031,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,9,187
275551,60218654bda590117d54d6f024c7f2f0b92d921ca30024b4a1e83fe6508f0c32,8a7ac515910324e8b187904ef2d9eeb2,8a7ac515910324e8b187904ef2d9eeb2-107698412251_1465607269882_2577205,fr,100020213,30db16fbab276b2ce2886466ce0e64efbd8119c76dcc1859524c7c932b32ec68,2016-06-11 03:13:17.0,Samsung Galaxy J3 2016 (noir),244867,173864,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,12,42
275774,73ab70ee4cc03f38f975d8615bf1e08b0b7e7232bf6c04a65c3a9b04af0c2dd3,1fb4d9778fbc12162b240420ac2dcc75,1fb4d9778fbc12162b240420ac2dcc75-10769813920139_1465668616521_2779891,fr,100020213,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-11 20:10:18.0,Wiko Lenny 2 (blanc),294881,39921,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,10,71
275838,9968937a9d5c1efd4828b8875b4490243104f7ae90e3fbea116f9bb021c2a62c,416cc3fb34683e0e24c4499c3c69d18d,416cc3fb34683e0e24c4499c3c69d18d-10769825224906_1465611541700_3440640,fr,100020213,eee20b447d04735c40276240146e6e44d0cbcb0f881de42970fc31f19101c01e,2016-06-11 04:25:17.0,Samsung Galaxy 5S NEO G903F silver Smartphone dbloqu 4G (Ecran: 5,390992,82082,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,20,182
276094,67bbb3be707850a17516581d8ec58387a67b0c55b2b977e09cd41ddc7d537a6a,57059b96f0c50b5060d05cf91fad6f6f,57059b96f0c50b5060d05cf91fad6f6f-10769825024814_1465642854391_1289717,fr,100020213,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-11 13:01:10.0,Archos Smartphone Archos 40 Helium 4G 8Gb,264325,109352,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,15,153
276110,5aa3a8ce68d2d550aa02a7ad2cb80192965fb9d308b454e9836f6dc35239c1ca,2aace1abbf621c8eefad3c45bb29519f,2aace1abbf621c8eefad3c45bb29519f-10769820411494_1465656831704_2124224,fr,100020213,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-11 16:53:54.0,Samsung Galaxy Grand Prime Value Edition (gris),230766,53559,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,13,103
276121,a36ab3f37ab337dabf0e4d6c48dac691c4bd6cda43739d4f989b18cef12aaa35,9160ba28842bad64fd14430fd2d5ee23,9160ba28842bad64fd14430fd2d5ee23-10769825313402_1465679972898_3414191,fr,100020213,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-11 23:19:35.0,HTC Desire 620 (gris),416397,182520,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,8,54
276338,60218654bda590117d54d6f024c7f2f0b92d921ca30024b4a1e83fe6508f0c32,8a7ac515910324e8b187904ef2d9eeb2,8a7ac515910324e8b187904ef2d9eeb2-10769820422695_1465605699037_3286896,fr,100020213,30db16fbab276b2ce2886466ce0e64efbd8119c76dcc1859524c7c932b32ec68,2016-06-11 02:55:59.0,Samsung Galaxy J3 2016 (noir),244867,173864,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,12,42
276591,60218654bda590117d54d6f024c7f2f0b92d921ca30024b4a1e83fe6508f0c32,8a7ac515910324e8b187904ef2d9eeb2,8a7ac515910324e8b187904ef2d9eeb2-10769820422695_1465605699037_3286896,fr,100020213,30db16fbab276b2ce2886466ce0e64efbd8119c76dcc1859524c7c932b32ec68,2016-06-11 03:04:29.0,Samsung Galaxy J3 2016 (noir),244867,173864,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,12,42
276745,eb53fe0ca0f4a331045b3e2427d0c77ae6d24308bc462a9ecd184cfa25a8c328,e277b91de792631c8e2afaf122f5de47,e277b91de792631c8e2afaf122f5de47-1076981395135_1465606351635_3297084,fr,100020213,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-11 06:58:24.0,Wiko Téléphone portable Wiko RIFF 2 Noir/Rose LS,599367,284031,29875,Téléphone portable sans abonnement,Mobile Phone Handsets,100020213 100010713 125301 601,125301.0,Cellphone,11,187
